Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,model,brand,Car_Age
3,38730,1,0,0,14.21,2143.0,203.0,5.0,29.98,512,16,4
7,57390,1,1,0,19.01,1461.0,108.45,5.0,6.73,478,21,4
8,100000,1,1,0,23.4,1248.0,74.0,5.0,3.5,1448,15,4
8,50000,3,1,0,16.47,1198.0,73.9,5.0,2.35,1145,25,9
3,64961,1,1,0,16.0,2179.0,140.0,7.0,16.13,1707,14,3
3,72465,3,1,0,16.47,1198.0,74.0,5.0,5.9,1130,25,6
5,68776,3,1,0,21.1,1197.0,85.8,5.0,3.9,1232,15,8
10,150000,3,1,0,14.7,1598.0,85.8,5.0,1.5,1096,3,15
4,68000,1,1,0,12.8,2494.0,102.0,7.0,6.95,868,24,8
4,33000,1,1,0,26.0,1498.0,98.6,5.0,7.0,377,7,5
3,22389,3,1,0,17.0,1198.0,73.75,5.0,7.23,182,25,3
9,90000,1,1,0,21.5,1248.0,88.8,5.0,3.81,1302,15,8
2,42000,3,1,3,18.6,1197.0,85.8,5.0,4.5,1488,15,8
10,38767,1,1,0,19.67,1582.0,126.2,5.0,12.6,458,8,3
1,21000,1,0,0,12.07,2967.0,241.4,7.0,48.0,1177,0,5
3,59136,3,1,0,19.7,796.0,46.3,5.0,2.96,154,15,10
8,36000,1,1,0,25.8,1498.0,98.6,5.0,3.25,169,7,6
2,95000,1,0,2,18.33,1968.0,167.7,5.0,8.5,1123,25,9
9,51000,1,0,0,19.5,1582.0,126.24,5.0,8.75,585,8,7
7,36411,3,1,0,18.9,998.0,67.1,5.0,3.08,1647,15,9
9,40000,1,0,0,12.81,1999.0,148.31,7.0,41.5,1245,13,3
10,27300,3,1,0,17.8,1497.0,117.3,5.0,7.0,384,7,4
7,29813,3,0,2,14.74,1991.0,181.03,5.0,11.5,1039,16,9
10,71000,3,1,0,20.51,998.0,67.04,5.0,2.6,1628,15,9
8,32000,1,1,0,22.32,1582.0,126.3,5.0,4.3,1567,8,6
9,19234,0,1,0,17.5,1373.0,80.46,7.0,8.35,622,15,3
6,50510,1,0,0,17.06,1968.0,141.0,5.0,24.9,1528,25,3
10,102000,1,0,0,15.06,1995.0,177.0,5.0,13.75,1660,1,9
8,42277,1,1,0,24.0,1186.0,73.97,5.0,3.85,774,8,6
9,46000,1,0,0,13.0,2143.0,201.1,5.0,23.25,529,16,6
2,35000,1,1,0,13.6,2523.0,201.1,7.0,7.0,246,14,8
1,50000,3,1,0,18.9,1197.0,82.0,5.0,5.75,783,8,5
9,62000,3,1,2,20.36,1197.0,78.9,5.0,1.65,1792,8,12
9,78000,1,1,0,19.33,1968.0,138.1,5.0,6.5,919,25,8
2,79000,1,1,0,17.67,1968.0,138.08,5.0,7.5,1754,22,9
7,6773,1,0,0,14.75,2967.0,245.0,7.0,72.94,1180,0,1
2,135000,1,1,2,11.5,2982.0,171.0,7.0,11.0,727,24,10
7,36716,3,1,0,18.9,1061.0,67.0,5.0,3.02,1651,15,7
3,65060,3,1,0,21.1,814.0,55.2,5.0,3.32,540,8,7
4,33000,3,1,0,19.4,1198.0,86.8,5.0,3.24,259,7,7
8,11110,3,1,0,22.74,796.0,47.3,5.0,2.35,140,15,5
6,63000,1,1,0,15.96,2523.0,62.1,7.0,5.5,246,14,7
9,27030,3,1,0,17.8,1497.0,117.3,5.0,6.75,384,7,5
9,19600,3,1,0,15.0,1598.0,103.52,5.0,6.15,1215,22,5
10,27755,3,1,0,22.0,1197.0,81.8,5.0,5.45,1478,15,4
5,20000,3,1,2,21.1,814.0,55.2,5.0,2.3,544,8,7
7,24782,3,1,0,20.85,1197.0,83.14,5.0,6.21,1459,15,5
3,47303,3,0,0,19.34,1198.0,76.0,5.0,5.21,1005,19,6
4,71000,3,0,0,8.3,4134.0,250.0,7.0,11.99,1178,0,12
10,135000,1,1,0,17.8,1248.0,75.0,5.0,3.1,1485,15,10
6,1000,1,1,0,13.49,2179.0,138.03,5.0,7.5,1737,23,3
8,29000,1,1,0,20.14,1498.0,88.8,5.0,4.0,1133,25,4
7,36367,3,1,0,17.8,1497.0,117.3,5.0,7.73,384,7,4
1,38000,3,1,0,17.4,1497.0,117.3,5.0,7.8,385,7,5
5,83969,3,1,0,16.1,796.0,37.0,4.0,1.3,62,15,9
6,82621,1,1,0,20.14,1498.0,88.8,5.0,4.42,1135,25,6
10,89000,1,0,0,12.5,1991.0,147.9,7.0,4.0,293,3,11
8,54000,1,1,0,16.0,2179.0,140.0,7.0,13.0,1707,14,4
7,61691,1,1,0,25.8,1498.0,98.6,5.0,5.38,177,7,5
2,32200,3,1,2,17.0,1197.0,80.0,5.0,3.25,1811,8,9
6,68630,3,0,0,20.51,998.0,67.0,5.0,3.87,1622,15,4
9,61000,1,0,2,16.96,1968.0,138.03,5.0,8.25,924,25,6
9,32644,3,1,0,20.73,1373.0,91.1,5.0,9.28,327,15,2
4,85000,1,0,0,11.79,2179.0,120.0,7.0,6.25,1364,14,8
9,75000,3,1,2,15.26,1150.0,74.9,5.0,1.15,198,3,12
7,40347,3,1,0,20.73,1373.0,91.2,5.0,7.8,342,15,4
5,60788,1,1,0,23.0,1396.0,90.0,5.0,4.5,1818,8,8
7,18664,3,1,0,18.7,1199.0,88.7,5.0,7.56,893,7,2
3,57847,1,1,0,16.0,2179.0,140.0,7.0,16.08,1707,14,3
1,52237,3,1,0,17.0,1197.0,80.0,5.0,4.5,1810,8,8
2,128000,1,1,0,22.32,1582.0,126.32,5.0,5.0,1577,8,8
4,54000,3,1,0,19.81,1086.0,68.05,5.0,2.2,1786,8,9
1,49800,3,0,0,23.1,998.0,67.04,5.0,4.0,311,15,6
8,98000,1,1,0,20.86,1199.0,73.9,5.0,2.51,659,22,8
4,60095,1,1,0,25.2,1248.0,74.0,5.0,4.75,1474,15,5
10,68000,3,1,2,16.0,1086.0,66.7,5.0,2.0,1797,8,12
6,81402,3,1,2,20.36,1197.0,78.9,5.0,2.1,1792,8,10
9,38000,3,0,0,16.5,1499.0,110.0,5.0,6.25,570,6,7
7,92239,1,0,2,11.5,2987.0,210.0,5.0,10.6,513,16,9
0,49224,1,1,0,25.2,1248.0,74.0,5.0,6.0,1474,15,3
6,12000,3,1,2,16.1,796.0,37.0,4.0,0.45,66,15,16
10,54898,3,1,3,16.1,1298.0,88.2,5.0,2.5,1471,15,10
9,2500,3,1,0,15.29,1591.0,121.3,5.0,12.75,466,8,2
7,32838,1,0,0,17.05,1995.0,190.0,5.0,30.29,1658,1,3
5,27076,3,1,0,13.8,1299.0,70.0,5.0,1.6,808,6,14
7,75445,1,1,0,22.7,1498.0,89.84,5.0,7.54,568,6,3
7,46601,3,1,0,20.73,1373.0,91.1,5.0,6.84,336,15,5
8,72000,1,0,0,18.33,1968.0,167.7,5.0,6.0,1123,25,8
10,27000,1,1,0,27.3,1498.0,98.6,5.0,8.0,901,7,3
3,68193,1,0,0,17.11,1968.0,174.33,5.0,24.74,91,0,4
7,34429,1,1,0,24.0,1120.0,70.0,5.0,5.5,790,8,3
4,46000,1,0,0,12.0,2987.0,224.0,7.0,36.0,740,16,7
3,80544,1,1,0,12.99,2494.0,100.6,7.0,11.79,856,24,7
6,42000,3,1,2,16.95,1498.0,97.7,5.0,3.0,1407,19,9
1,94821,1,0,2,20.0,1968.0,138.1,5.0,6.75,955,22,9
6,100000,3,1,0,14.49,1399.0,92.7,5.0,1.4,194,3,14
9,57000,1,1,0,24.2,1498.0,98.6,7.0,5.75,1015,7,6
5,79894,1,1,0,21.1,1248.0,73.9,5.0,3.4,1231,15,10
3,44748,3,1,2,16.47,1198.0,73.9,5.0,4.89,1145,25,9
9,31000,3,1,0,13.24,1598.0,102.5,5.0,4.95,1502,19,7
3,60587,3,0,2,16.98,998.0,66.1,5.0,3.49,71,15,7
10,32000,1,1,0,23.59,1364.0,66.1,5.0,3.85,644,24,9
10,43772,3,1,0,17.0,1497.0,118.0,5.0,6.35,354,7,6
3,23576,3,0,0,18.9,1197.0,82.0,5.0,7.08,781,8,3
5,4000,1,0,0,13.6,1999.0,177.0,5.0,38.0,1689,11,3
8,62000,1,1,0,12.05,2179.0,120.0,8.0,6.25,1380,14,8
9,36000,3,0,0,11.74,1796.0,186.0,5.0,10.15,1043,16,9
4,80000,3,0,0,13.7,1798.0,157.75,5.0,10.75,1425,22,6
10,137008,1,0,0,18.1,1991.0,147.9,4.0,4.65,472,3,8
4,61001,1,1,0,12.05,2179.0,120.0,8.0,4.75,1380,14,10
3,52191,3,1,0,17.1,1591.0,121.3,5.0,7.78,1581,8,5
5,77076,1,1,0,23.0,1396.0,90.0,5.0,6.75,1815,8,4
5,56000,3,0,0,16.4,1497.0,78.0,5.0,2.99,366,7,12
8,21000,3,1,0,20.36,1197.0,78.9,5.0,2.35,1788,8,7
4,89429,1,1,0,25.8,1498.0,98.6,5.0,3.65,166,7,7
4,45631,3,1,2,22.5,998.0,67.04,5.0,2.74,1632,15,8
6,53959,3,1,0,19.4,1198.0,86.8,5.0,3.5,259,7,7
7,55804,3,1,0,17.0,1197.0,80.0,5.0,4.76,1811,8,6
7,25899,3,1,0,15.04,1598.0,103.2,5.0,6.2,1544,25,4
10,82000,1,1,2,18.7,1896.0,66.0,5.0,2.35,1084,22,12
9,52000,1,0,0,13.0,2143.0,204.0,5.0,24.5,516,16,6
10,20000,3,1,0,13.24,1598.0,102.57,5.0,6.0,491,21,7
5,31829,3,1,0,21.1,814.0,55.2,5.0,3.65,545,8,3
3,18094,3,1,2,18.6,1197.0,85.8,5.0,6.26,1479,15,4
6,80000,1,1,2,19.5,1461.0,85.8,5.0,2.1,996,19,9
9,11964,1,0,0,13.22,2967.0,241.4,5.0,32.95,1170,0,5
3,22684,3,1,0,18.6,1197.0,81.83,5.0,7.8,1812,8,2
1,43521,3,1,0,19.4,1198.0,86.8,5.0,4.25,259,7,6
7,49386,3,1,0,17.5,1298.0,85.8,5.0,4.86,1460,15,6
4,12248,3,1,0,18.9,1197.0,81.86,5.0,4.9,776,8,3
3,67771,1,1,0,11.68,2498.0,112.0,8.0,7.06,1749,14,6
4,60007,3,0,0,17.21,1798.0,189.0,4.0,4.5,1142,25,5
3,48624,3,1,0,24.07,998.0,67.1,5.0,3.22,147,15,9
8,30000,1,1,0,22.07,1199.0,73.9,5.0,3.25,1136,25,6
4,81605,3,1,0,18.9,1197.0,82.0,5.0,4.53,795,8,4
3,32642,1,0,0,14.84,2143.0,170.0,5.0,34.78,1049,16,3
10,34200,3,0,0,15.74,1591.0,121.3,5.0,6.5,1583,8,6
2,72204,3,1,0,15.7,1172.0,67.0,5.0,2.25,1154,5,10
10,156347,1,1,2,12.99,2494.0,100.0,8.0,8.0,875,24,9
7,47357,1,0,0,18.49,1493.0,100.0,7.0,8.37,1495,14,3
3,61738,1,1,0,20.14,1498.0,88.8,5.0,5.39,1133,25,5
7,32586,1,0,0,22.48,1995.0,190.0,5.0,37.3,40,1,2
3,40129,1,0,0,11.57,2987.0,254.79,5.0,70.8,754,16,2
9,51000,1,0,0,11.74,2987.0,254.8,5.0,22.25,979,16,8
7,10393,3,1,0,18.9,1197.0,81.86,5.0,6.03,778,8,2
9,46000,3,0,0,13.7,1798.0,157.75,5.0,4.9,1425,22,9
2,21000,3,0,0,16.95,1197.0,78.9,5.0,3.96,1802,8,7
5,113562,1,1,0,23.0,1396.0,90.0,5.0,4.6,1818,8,9
9,100010,1,1,2,12.05,2179.0,120.0,8.0,5.5,1380,14,9
9,63107,3,1,0,19.4,1198.0,86.8,5.0,3.25,262,7,7
6,58500,3,1,0,18.6,1197.0,81.83,5.0,6.25,1809,8,3
10,90000,1,1,1,10.9,2499.0,143.0,7.0,3.0,601,6,13
2,108242,1,1,0,16.8,1493.0,110.0,5.0,4.25,1596,8,9
10,146300,1,1,0,11.5,2982.0,171.0,7.0,12.25,727,24,9
10,62943,1,0,2,17.05,1995.0,184.0,5.0,10.95,1663,1,9
4,65000,1,0,0,12.55,2982.0,168.5,7.0,16.5,729,24,7
10,1700,3,0,0,19.0,1199.0,88.76,5.0,7.8,171,7,2
7,34697,3,1,0,19.81,1086.0,68.05,5.0,3.7,1786,8,7
5,58000,3,1,0,17.0,1197.0,80.0,5.0,4.0,1810,8,8
9,32500,1,0,0,19.59,1995.0,187.74,5.0,26.75,8,1,5
3,58661,1,0,0,15.17,1968.0,181.0,5.0,28.03,1162,0,4
7,37124,3,1,0,20.4,1197.0,81.8,5.0,5.44,1483,15,3
4,44000,3,0,0,21.4,1197.0,83.1,5.0,6.2,217,15,3
8,45200,3,1,0,13.2,1495.0,94.0,5.0,0.9,116,8,15
9,11000,3,1,0,18.5,1197.0,85.8,5.0,3.95,1229,15,4
10,65000,3,1,2,26.0,624.0,35.0,4.0,0.44,1023,23,9
0,55005,1,1,0,20.0,1399.0,68.0,5.0,2.75,711,6,8
5,81650,1,0,0,18.33,1968.0,167.7,5.0,7.5,1123,25,9
2,160000,1,1,2,19.0,1248.0,93.0,5.0,2.5,970,5,10
5,169000,1,1,0,14.95,2489.0,93.7,7.0,5.0,1742,14,5
5,67263,3,1,0,18.9,998.0,67.1,5.0,3.6,1643,15,7
7,44223,3,1,0,17.6,1496.0,88.7,5.0,3.99,636,24,8
3,36840,3,1,0,18.9,1197.0,82.0,5.0,5.64,795,8,5
10,160000,1,1,0,12.99,2494.0,100.0,8.0,12.0,875,24,6
8,133000,1,1,0,16.8,1405.0,62.0,5.0,0.7,823,23,12
9,69123,1,0,0,18.88,1995.0,184.0,5.0,19.0,16,1,5
4,38000,1,0,0,10.91,3198.0,197.0,7.0,30.48,598,6,3
9,5500,3,1,0,21.56,1462.0,103.25,5.0,8.2,344,15,3
8,1001,1,1,0,25.83,1498.0,99.0,5.0,7.55,690,6,5
10,59000,3,1,3,15.26,1150.0,74.9,5.0,0.99,198,3,13
4,78256,3,0,0,16.8,1497.0,118.0,5.0,4.15,355,7,9
2,90000,3,1,0,16.95,1498.0,97.6,5.0,6.2,1413,19,4
8,18000,3,1,0,19.1,1197.0,85.8,5.0,4.4,1452,15,4
8,60000,1,1,0,20.0,1399.0,68.0,5.0,2.1,714,6,8
6,130000,1,1,0,20.3,1248.0,75.0,5.0,2.2,797,5,9
3,32851,3,1,0,18.6,1197.0,81.86,5.0,8.34,589,8,2
8,32000,1,1,0,23.4,1248.0,74.0,5.0,4.35,1449,15,6
5,62700,1,1,0,22.7,1498.0,89.84,5.0,6.8,567,6,6
6,71000,1,1,0,19.3,1248.0,73.9,5.0,3.3,1451,15,10
7,19947,3,1,0,18.9,1197.0,82.0,5.0,5.04,795,8,4
5,91000,1,0,0,11.4,2953.0,153.86,7.0,9.2,597,6,8
5,74000,1,1,0,22.07,1199.0,73.9,5.0,5.7,1137,25,6
7,55594,1,1,0,18.49,1493.0,100.0,7.0,8.48,1494,14,2
5,58000,1,0,0,11.2,2993.0,306.0,4.0,48.0,1680,1,7
5,110224,1,1,0,19.01,1461.0,108.45,5.0,6.1,478,21,8
0,21002,3,1,0,22.5,998.0,67.04,5.0,2.75,1632,15,10
10,121000,1,1,0,24.52,1248.0,88.5,7.0,8.0,616,15,3
6,73513,3,1,0,19.7,796.0,46.3,5.0,1.85,154,15,10
6,34000,3,0,0,20.51,998.0,67.0,5.0,3.85,1623,15,5
3,28371,3,1,0,15.1,1196.0,73.0,7.0,4.74,576,15,3
7,74755,1,1,0,19.6,1461.0,108.45,5.0,5.63,476,21,7
7,25805,3,1,0,18.2,1061.0,64.0,5.0,2.62,1758,15,9
7,82603,3,1,0,13.06,1598.0,102.53,5.0,4.9,491,21,5
2,110000,3,1,0,13.5,1799.0,130.0,5.0,2.65,399,7,14
4,88000,1,1,0,16.0,2179.0,140.0,7.0,5.99,1714,14,8
2,110000,1,1,2,21.0,1461.0,64.1,5.0,2.4,1561,14,9
4,15000,3,1,0,21.7,999.0,67.0,5.0,4.25,943,21,3
9,70000,1,0,0,15.15,2967.0,240.0,5.0,40.0,299,20,7
10,150000,1,1,2,28.4,1248.0,74.0,5.0,2.7,1438,15,12
5,19000,3,1,0,20.63,1198.0,67.0,5.0,2.99,761,4,4
2,37442,3,1,0,18.5,1197.0,80.0,5.0,3.4,1808,8,9
3,63111,1,0,2,18.12,1995.0,190.0,5.0,30.8,36,1,4
9,88000,1,1,0,20.77,1248.0,88.8,7.0,5.85,623,15,8
6,42355,3,1,0,18.9,1197.0,82.0,5.0,4.0,792,8,6
3,75871,3,0,0,9.43,2996.0,254.0,5.0,14.12,22,1,9
9,65000,1,1,0,17.9,1998.0,163.7,5.0,4.55,471,3,9
10,69000,1,0,0,17.9,2987.0,165.0,5.0,38.0,978,16,5
6,79232,1,1,0,21.1,1248.0,73.9,5.0,2.9,1227,15,9
10,220000,3,0,2,11.74,1796.0,186.0,5.0,6.0,1043,16,13
7,28470,3,1,0,18.6,1197.0,81.83,5.0,6.95,1809,8,4
8,9759,3,1,0,20.3,998.0,68.05,5.0,2.75,535,8,6
10,75216,1,1,0,22.9,1248.0,74.0,5.0,5.1,1473,15,6
2,8000,3,1,0,18.6,1197.0,81.83,5.0,6.75,1858,8,3
9,59451,3,1,0,18.5,1197.0,85.8,5.0,3.69,1237,15,6
5,53996,1,1,0,22.9,1248.0,74.0,5.0,5.45,1473,15,7
7,15135,3,1,0,17.5,1199.0,88.7,5.0,9.29,1621,7,2
2,53000,3,0,2,16.9,1197.0,81.86,5.0,4.0,1725,8,5
8,40000,3,1,0,18.0,1198.0,86.7,5.0,2.9,159,7,7
10,21107,3,1,0,17.1,1591.0,121.3,5.0,5.25,1581,8,7
9,56000,3,1,0,16.8,1497.0,116.3,5.0,5.75,363,7,6
3,19623,3,1,0,15.29,1591.0,121.3,5.0,13.12,466,8,3
7,70963,1,1,0,15.1,2179.0,140.0,7.0,7.83,1714,14,6
9,25755,0,1,0,26.6,998.0,58.16,5.0,3.15,1636,15,7
9,51450,1,1,0,12.8,2494.0,102.0,7.0,10.4,870,24,7
10,75000,1,1,0,22.9,1248.0,74.0,5.0,4.35,1473,15,8
3,37832,3,0,0,22.5,998.0,67.0,5.0,5.23,1645,15,3
3,43041,3,1,0,18.9,1197.0,81.86,5.0,6.01,775,8,4
5,97236,1,1,0,25.8,1498.0,98.6,5.0,4.4,177,7,6
2,83000,1,0,0,16.07,1995.0,181.0,5.0,12.75,9,1,10
4,65000,3,1,0,15.6,1196.0,70.0,5.0,2.4,718,6,9
7,46007,3,1,0,17.0,1198.0,73.75,5.0,5.71,185,25,2
7,65925,1,1,2,22.7,1498.0,89.84,5.0,5.49,569,6,5
10,73500,3,1,2,13.0,1343.0,90.0,5.0,1.3,346,7,16
8,55000,1,1,0,16.0,2179.0,140.0,7.0,8.5,1711,14,6
4,115000,1,1,0,13.0,2982.0,168.5,7.0,12.99,732,24,8
8,31184,3,1,0,18.9,1197.0,81.86,5.0,5.0,776,8,3
10,41747,1,0,0,28.4,1248.0,73.75,5.0,9.0,495,15,3
7,38143,1,1,0,22.9,1248.0,74.0,5.0,5.22,1473,15,4
10,19030,3,1,0,16.47,1198.0,73.9,5.0,3.8,1145,25,8
3,20877,3,1,0,18.16,1197.0,78.9,5.0,7.27,640,24,1
9,23555,3,1,0,22.0,1197.0,81.8,5.0,5.1,1479,15,4
1,29000,1,0,0,14.21,2143.0,203.0,5.0,29.0,512,16,7
10,61000,3,1,0,18.9,998.0,67.1,5.0,2.9,1643,15,7
7,4187,3,1,0,26.0,624.0,35.0,4.0,1.38,1024,23,8
1,46000,3,1,0,13.4,1798.0,157.8,5.0,5.5,950,22,9
9,28000,3,0,0,17.21,1197.0,103.5,5.0,7.25,1141,25,4
3,83558,1,1,0,22.32,1582.0,126.32,5.0,6.98,1577,8,6
5,40000,1,1,0,22.95,1248.0,74.0,5.0,5.25,249,23,3
8,36000,3,1,0,21.1,814.0,55.2,5.0,1.95,538,8,7
1,21000,1,0,0,17.11,1968.0,174.33,5.0,24.5,81,0,6
7,62162,1,1,0,12.99,2494.0,100.0,7.0,8.31,863,24,7
5,83000,1,0,0,11.74,2987.0,254.8,5.0,36.0,979,16,8
10,58000,1,1,0,24.4,1120.0,71.0,5.0,5.5,1718,8,5
7,62332,3,0,0,11.7,2354.0,177.6,5.0,5.89,121,7,9
7,50867,1,1,0,20.34,1498.0,103.2,5.0,7.95,1539,25,4
9,73000,3,1,0,17.0,1197.0,80.0,5.0,2.75,1865,8,10
6,98008,1,1,0,22.7,1582.0,126.24,5.0,6.25,584,8,8
5,36000,1,1,0,20.0,1399.0,68.05,5.0,4.95,714,6,5
7,27339,3,1,0,18.6,1197.0,81.83,5.0,6.27,1809,8,1
8,25000,1,1,0,23.9,1582.0,126.2,5.0,8.65,1575,8,3
8,37000,3,1,0,18.9,1197.0,82.0,5.0,3.5,782,8,6
5,56000,1,0,0,14.16,1968.0,174.3,5.0,35.0,1163,0,5
8,27000,3,1,0,17.5,1298.0,85.8,5.0,4.45,1460,15,5
8,37000,3,1,0,18.5,1197.0,80.0,5.0,2.65,1852,8,8
8,10500,1,1,0,25.32,1198.0,77.0,5.0,4.7,930,14,3
0,49000,1,0,0,18.23,1582.0,126.2,5.0,8.9,580,8,6
9,7000,1,1,0,17.1,1956.0,170.0,5.0,17.45,411,12,3
3,71256,1,1,0,24.3,1248.0,88.5,5.0,9.58,1615,15,3
7,83184,3,1,0,14.28,1798.0,138.03,5.0,6.22,429,24,8
8,87284,1,1,0,15.1,2179.0,140.0,7.0,7.8,1714,14,7
9,7000,1,0,0,20.68,1995.0,190.0,5.0,27.75,1665,1,4
10,29000,1,1,2,22.54,1396.0,88.73,5.0,7.0,1854,8,5
3,33552,1,0,0,11.57,2987.0,254.79,5.0,64.87,754,16,3
1,64000,1,1,2,17.3,1998.0,163.7,5.0,6.5,471,3,7
6,82000,3,1,2,18.5,1197.0,80.0,5.0,2.7,1808,8,9
9,70000,3,1,2,19.4,1198.0,86.8,5.0,2.5,259,7,8
5,166194,1,1,0,19.3,1461.0,84.8,7.0,3.9,653,19,7
4,58000,3,1,0,16.47,1198.0,73.9,5.0,3.95,1147,25,5
2,77000,3,1,2,20.36,1197.0,78.9,5.0,2.1,1800,8,10
10,73204,1,0,3,18.1,1991.0,147.9,4.0,3.5,472,3,11
5,70000,3,1,2,19.81,1086.0,68.05,5.0,2.0,1785,8,13
4,79870,1,1,0,20.77,1248.0,88.76,7.0,5.35,618,15,6
4,90000,1,1,0,25.8,1498.0,98.6,5.0,3.8,166,7,7
9,17000,3,0,0,15.5,1595.0,122.0,5.0,17.25,68,16,4
7,46493,3,1,0,18.9,1197.0,81.86,5.0,5.53,776,8,2
10,68000,3,1,3,20.36,1197.0,78.9,5.0,1.95,1800,8,11
5,2000,1,1,0,28.4,1248.0,74.0,5.0,8.2,1439,15,3
10,140000,3,1,0,13.0,1343.0,90.0,5.0,0.9,346,7,21
10,255000,1,1,3,12.99,2494.0,100.6,7.0,6.5,863,24,7
3,45535,1,0,0,23.8,1998.0,112.0,5.0,19.41,421,17,6
3,39228,3,1,0,15.7,1368.0,112.4,5.0,6.58,972,5,4
9,57000,3,1,2,14.49,1399.0,92.7,5.0,2.1,195,3,9
2,85445,3,1,2,19.81,1086.0,68.05,5.0,2.0,1786,8,12
4,54000,1,1,0,24.4,1120.0,71.0,5.0,3.7,1717,8,5
9,53000,3,0,0,23.1,998.0,67.04,5.0,3.8,311,15,6
6,60000,3,1,0,20.36,1197.0,78.9,5.0,3.25,1798,8,6
3,65668,1,1,0,19.87,1461.0,83.8,5.0,5.53,484,21,5
0,100000,1,0,2,22.69,1995.0,190.0,5.0,10.9,5,1,9
8,1800,3,1,0,18.9,1197.0,82.0,5.0,5.1,795,8,2
5,96000,3,1,2,18.9,999.0,82.0,5.0,2.2,1326,8,13
10,44200,3,1,2,18.0,995.0,62.0,5.0,1.6,1398,3,11
0,14000,3,1,0,17.4,1497.0,117.3,5.0,11.25,387,7,2
4,73000,1,0,0,11.5,2982.0,169.0,7.0,14.4,728,24,8
4,68000,3,1,0,17.0,1497.0,118.0,5.0,3.6,354,7,9
6,19543,1,0,0,18.12,1995.0,190.0,5.0,40.5,36,1,3
1,38000,1,0,2,14.16,1968.0,174.3,5.0,38.95,1172,0,6
4,32805,1,1,0,23.2,1248.0,73.94,5.0,3.6,1227,15,6
7,44782,1,0,0,21.21,1498.0,103.2,5.0,7.12,1540,25,4
7,55700,1,1,0,26.0,1498.0,98.6,5.0,7.52,371,7,4
4,60000,1,0,2,15.2,1968.0,140.8,5.0,10.35,96,0,8
5,56000,3,1,0,15.0,1598.0,103.52,5.0,7.0,1214,22,6
4,60000,1,1,0,11.5,2982.0,171.0,7.0,10.85,727,24,9
9,78563,1,1,0,16.52,1991.0,123.7,5.0,2.35,1104,3,10
9,34669,3,1,0,15.1,1196.0,73.0,7.0,2.9,576,15,6
4,17000,3,1,0,20.73,1373.0,91.1,5.0,7.65,341,15,3
4,66000,1,1,0,28.09,1248.0,88.5,5.0,6.4,335,15,4
10,102418,1,1,0,12.99,2494.0,100.6,7.0,10.1,869,24,6
8,48800,3,1,0,19.1,1197.0,85.8,5.0,4.25,1452,15,6
7,10601,1,0,0,11.36,2755.0,171.5,7.0,19.65,888,24,1
10,8200,1,1,0,25.0,1396.0,69.0,5.0,4.4,826,23,3
6,100000,3,1,0,18.5,1197.0,82.85,5.0,3.25,1852,8,8
10,78000,1,1,0,17.8,1399.0,68.0,5.0,2.8,668,6,8
8,50000,1,1,0,18.2,1248.0,73.74,8.0,4.3,607,3,5
2,89327,1,1,3,17.8,1399.0,68.0,5.0,1.55,667,6,14
2,98000,3,1,2,10.8,2354.0,152.0,5.0,4.7,277,7,13
7,24700,3,1,0,18.7,1199.0,88.7,5.0,7.07,897,7,3
4,6000,1,0,0,11.0,2987.0,258.0,7.0,79.0,756,16,2
4,9434,3,1,0,18.9,1197.0,81.86,5.0,5.75,778,8,2
9,29000,3,1,0,18.5,1197.0,85.8,5.0,3.25,1234,15,8
3,22440,1,0,0,22.0,1498.0,108.495,5.0,8.89,189,25,3
9,73070,3,1,0,17.4,1497.0,117.3,5.0,5.9,384,7,5
8,21771,3,1,0,18.7,1199.0,88.7,5.0,4.95,892,7,4
4,62000,1,1,0,17.8,1248.0,75.0,5.0,3.75,1470,15,6
7,37024,1,0,0,17.01,1582.0,126.2,5.0,10.97,457,8,3
7,60336,1,0,2,14.4,2967.0,241.4,5.0,24.94,110,0,6
8,26008,3,1,0,21.1,814.0,55.2,5.0,1.97,538,8,6
6,90000,1,1,2,20.0,1399.0,68.0,5.0,1.4,711,6,10
3,35569,3,1,0,17.0,1198.0,73.75,5.0,7.27,182,25,2
8,40000,1,1,0,21.64,1461.0,84.8,5.0,4.0,1350,21,7
8,45000,3,1,0,18.7,1199.0,88.7,5.0,4.75,896,7,5
4,42000,3,1,0,17.0,1197.0,80.0,5.0,5.1,1810,8,5
3,46913,1,0,0,14.94,2967.0,241.4,5.0,16.11,88,0,8
4,62000,1,0,0,11.18,2696.0,184.0,7.0,10.55,1401,14,6
0,15000,1,0,0,12.9,2755.0,174.5,7.0,30.0,724,24,3
8,69000,1,1,0,18.7,1896.0,66.0,5.0,1.6,1078,22,18
5,41367,1,0,0,15.8,2148.0,170.0,5.0,18.49,1037,16,8
7,15982,3,1,0,20.73,1373.0,91.1,5.0,9.96,327,15,2
5,99595,1,1,2,22.9,1248.0,74.0,5.0,4.75,1487,15,7
1,63000,1,1,3,13.1,2446.0,75.0,10.0,3.65,1183,24,18
4,49000,1,0,2,16.73,2495.0,218.0,5.0,15.5,33,1,8
7,48272,1,1,0,10.5,2835.0,116.9,6.0,11.82,1110,18,7
4,63000,3,1,0,13.4,1794.0,125.0,5.0,2.05,450,24,12
0,77000,0,1,0,26.6,998.0,58.16,5.0,3.3,1636,15,4
